resume_id,profile_hash,dataset_version,split,target_job_family,education,school_category,major,english_level,experience,projects,skills_raw,skills_normalized,skill_levels,profile_text,screening_label,screening_label_original,screening_label_revised,label_disagreement
resume_2ab1e87a36df5f40,ba0c1e1ab0fc969442f7,revised_with_original_label_audit,train,测试工程师,本科,普通高校,非计算机类,英语四级,[],"{""small"":15,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[""Selenium"",""JUnit"",""JMeter"",""Postman""]}","[""Java"",""SQL"",""Go"",""Selenium"",""JUnit"",""JMeter"",""Postman""]","{""Java"":""熟练"",""SQL"":""熟练"",""Go"":""熟练"",""Selenium"":""掌握"",""JUnit"":""熟练"",""JMeter"":""熟练"",""Postman"":""熟练""}",意向岗位：测试工程师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Java（熟练）、SQL（熟练）、Go（熟练）、Selenium（掌握）、JUnit（熟练）、JMeter（熟练）、Postman（熟练）。工作经验：未填写。项目经验：小型项目15个，中型项目0个，大型项目0个。,不通过,通过,不通过,True
resume_59c4af3df0037b55,c138d1c3daf6de595828,revised_with_original_label_audit,dev,数据工程师,专科,普通高校,非计算机类,无,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":3,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""JavaScript"",""SQL""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""MongoDB""],""cloud_devops"":[],""data_ai"":[""TensorFlow/PyTorch"",""Hadoop/Spark""],""mobile"":[],""testing"":[]}","[""Python"",""JavaScript"",""SQL"",""MySQL"",""MongoDB"",""TensorFlow"",""PyTorch"",""Hadoop"",""Spark""]","{""Python"":""掌握"",""JavaScript"":""掌握"",""SQL"":""掌握"",""MySQL"":""熟练"",""MongoDB"":""熟练"",""TensorFlow"":""掌握"",""PyTorch"":""掌握"",""Hadoop"":""熟练"",""Spark"":""熟练""}",意向岗位：数据工程师。学历：专科。专业：非计算机类。英语水平：无。技能：Python（掌握）、JavaScript（掌握）、SQL（掌握）、MySQL（熟练）、MongoDB（熟练）、TensorFlow（掌握）、PyTorch（掌握）、Hadoop（熟练）、Spark（熟练）。工作经验：small_company企业经验：1―3年。项目经验：小型项目3个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_175721a585b40fd8,3c3851be00347cb75be0,revised_with_original_label_audit,test,后端开发工程师,本科,985高校,计算机类,英语六级,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""medium_company"",""duration"":""5年以上""}]","{""small"":1,""medium"":9,""large"":2}","{""programming_language"":[""Python"",""JavaScript"",""Go""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask"",""Kafka/RabbitMQ""],""database"":[""MySQL""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""JavaScript"",""Go"",""Spring Boot"",""Django"",""Flask"",""Kafka"",""RabbitMQ"",""MySQL""]","{""Python"":""掌握"",""JavaScript"":""掌握"",""Go"":""熟练"",""Spring Boot"":""熟练"",""Django"":""掌握"",""Flask"":""掌握"",""Kafka"":""熟练"",""RabbitMQ"":""熟练"",""MySQL"":""掌握""}",意向岗位：后端开发工程师。学历：本科。专业：计算机类。英语水平：英语六级。技能：Python（掌握）、JavaScript（掌握）、Go（熟练）、Spring Boot（熟练）、Django（掌握）、Flask（掌握）、Kafka（熟练）、RabbitMQ（熟练）、MySQL（掌握）。工作经验：small_company企业经验：5年以上；medium_company企业经验：5年以上。项目经验：小型项目1个，中型项目9个，大型项目2个。,通过,通过,通过,False
resume_19880d975076ba1d,705dab3afa7cf8616524,revised_with_original_label_audit,train,数据工程师,专科,普通高校,非计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""},{""company_size"":""medium_company"",""duration"":""1年以下""}]","{""small"":1,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""MySQL"",""PostgreSQL"",""MongoDB"",""Redis"",""Pandas"",""NumPy"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Python"":""熟练"",""Java"":""熟练"",""JavaScript"":""熟练"",""SQL"":""精通"",""Go"":""熟练"",""MySQL"":""熟练"",""PostgreSQL"":""熟练"",""MongoDB"":""熟练"",""Redis"":""了解"",""Pandas"":""了解"",""NumPy"":""了解"",""Hadoop"":""精通"",""Spark"":""精通"",""Tableau"":""了解"",""Power BI"":""了解"",""FineBI"":""了解""}",意向岗位：数据工程师。学历：专科。专业：非计算机类。英语水平：英语四级。技能：Python（熟练）、Java（熟练）、JavaScript（熟练）、SQL（精通）、Go（熟练）、MySQL（熟练）、PostgreSQL（熟练）、MongoDB（熟练）、Redis（了解）、Pandas（了解）、NumPy（了解）、Hadoop（精通）、Spark（精通）、Tableau（了解）、Power BI（了解）、FineBI（了解）。工作经验：small_company企业经验：1―3年；medium_company企业经验：1年以下。项目经验：小型项目1个，中型项目0个，大型项目0个。,通过,通过,通过,False
resume_a05ba22eef9bb3c9,fa278eec91732f465e6b,revised_with_original_label_audit,test,数据分析师,本科,211高校,非计算机类,英语四级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""MySQL"",""PostgreSQL"",""MongoDB"",""Redis"",""Pandas"",""NumPy"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Python"":""了解"",""Java"":""精通"",""JavaScript"":""精通"",""SQL"":""精通"",""Go"":""掌握"",""MySQL"":""熟练"",""PostgreSQL"":""熟练"",""MongoDB"":""掌握"",""Redis"":""精通"",""Pandas"":""熟练"",""NumPy"":""熟练"",""Hadoop"":""掌握"",""Spark"":""掌握"",""Tableau"":""精通"",""Power BI"":""精通"",""FineBI"":""精通""}",意向岗位：数据分析师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Python（了解）、Java（精通）、JavaScript（精通）、SQL（精通）、Go（掌握）、MySQL（熟练）、PostgreSQL（熟练）、MongoDB（掌握）、Redis（精通）、Pandas（熟练）、NumPy（熟练）、Hadoop（掌握）、Spark（掌握）、Tableau（精通）、Power BI（精通）、FineBI（精通）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,通过,通过,通过,False
resume_b7733a4e9c11f439,18d1c04f495bc83a3740,revised_with_original_label_audit,test,云计算工程师,本科,211高校,计算机类,英语六级,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""large_company"",""duration"":""3―5年""}]","{""small"":1,""medium"":1,""large"":0}","{""programming_language"":[""Python""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""AWS/Azure"",""Docker/Kubernetes"",""Ansible"",""Terraform""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""AWS"",""Azure"",""Docker"",""Kubernetes"",""Ansible"",""Terraform""]","{""Python"":""掌握"",""AWS"":""掌握"",""Azure"":""掌握"",""Docker"":""掌握"",""Kubernetes"":""掌握"",""Ansible"":""精通"",""Terraform"":""精通""}",意向岗位：云计算工程师。学历：本科。专业：计算机类。英语水平：英语六级。技能：Python（掌握）、AWS（掌握）、Azure（掌握）、Docker（掌握）、Kubernetes（掌握）、Ansible（精通）、Terraform（精通）。工作经验：small_company企业经验：5年以上；large_company企业经验：3―5年。项目经验：小型项目1个，中型项目1个，大型项目0个。,通过,通过,通过,False
resume_a72ffef376df642a,66bbac6a82d4249cfeff,revised_with_original_label_audit,dev,运维工程师,专科,普通高校,非计算机类,无,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":2,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""AWS/Azure"",""Docker/Kubernetes"",""Linux"",""Ansible"",""Terraform""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""AWS"",""Azure"",""Docker"",""Kubernetes"",""Linux"",""Ansible"",""Terraform""]","{""Python"":""了解"",""Java"":""精通"",""JavaScript"":""掌握"",""SQL"":""掌握"",""Go"":""掌握"",""AWS"":""熟练"",""Azure"":""熟练"",""Docker"":""精通"",""Kubernetes"":""精通"",""Linux"":""掌握"",""Ansible"":""了解"",""Terraform"":""熟练""}",意向岗位：运维工程师。学历：专科。专业：非计算机类。英语水平：无。技能：Python（了解）、Java（精通）、JavaScript（掌握）、SQL（掌握）、Go（掌握）、AWS（熟练）、Azure（熟练）、Docker（精通）、Kubernetes（精通）、Linux（掌握）、Ansible（了解）、Terraform（熟练）。工作经验：small_company企业经验：1―3年。项目经验：小型项目2个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_b49bf25e2a299fe1,f86479d9ad4f42d57a23,revised_with_original_label_audit,train,全栈开发工程师,专科,普通高校,非计算机类,无,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":14,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""JavaScript"",""SQL"",""Go""],""frontend"":[""HTML/CSS"",""React/Vue"",""Webpack"",""Redux/Vuex""],""backend"":[""Spring Boot"",""Django/Flask"",""Kafka/RabbitMQ""],""database"":[""MySQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""JavaScript"",""SQL"",""Go"",""HTML"",""CSS"",""React"",""Vue"",""Webpack"",""Redux"",""Vuex"",""Spring Boot"",""Django"",""Flask"",""Kafka"",""RabbitMQ"",""MySQL"",""MongoDB"",""Redis""]","{""Python"":""熟练"",""JavaScript"":""掌握"",""SQL"":""熟练"",""Go"":""掌握"",""HTML"":""掌握"",""CSS"":""掌握"",""React"":""掌握"",""Vue"":""掌握"",""Webpack"":""精通"",""Redux"":""熟练"",""Vuex"":""熟练"",""Spring Boot"":""熟练"",""Django"":""掌握"",""Flask"":""掌握"",""Kafka"":""了解"",""RabbitMQ"":""了解"",""MySQL"":""熟练"",""MongoDB"":""掌握"",""Redis"":""了解""}",意向岗位：全栈开发工程师。学历：专科。专业：非计算机类。英语水平：无。技能：Python（熟练）、JavaScript（掌握）、SQL（熟练）、Go（掌握）、HTML（掌握）、CSS（掌握）、React（掌握）、Vue（掌握）、Webpack（精通）、Redux（熟练）、Vuex（熟练）、Spring Boot（熟练）、Django（掌握）、Flask（掌握）、Kafka（了解）、RabbitMQ（了解）、MySQL（熟练）、MongoDB（掌握）、Redis（了解）。工作经验：small_company企业经验：1―3年。项目经验：小型项目14个，中型项目0个，大型项目0个。,通过,不通过,通过,True
resume_0f669bb46314d3f2,805a772c5b5a54c7e45e,revised_with_original_label_audit,train,云计算工程师,本科,普通高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":4,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""JavaScript"",""SQL""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""AWS/Azure"",""Docker/Kubernetes"",""Linux"",""Ansible"",""Terraform""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""SQL"",""AWS"",""Azure"",""Docker"",""Kubernetes"",""Linux"",""Ansible"",""Terraform""]","{""Java"":""熟练"",""JavaScript"":""掌握"",""SQL"":""了解"",""AWS"":""掌握"",""Azure"":""掌握"",""Docker"":""熟练"",""Kubernetes"":""熟练"",""Linux"":""熟练"",""Ansible"":""了解"",""Terraform"":""掌握""}",意向岗位：云计算工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Java（熟练）、JavaScript（掌握）、SQL（了解）、AWS（掌握）、Azure（掌握）、Docker（熟练）、Kubernetes（熟练）、Linux（熟练）、Ansible（了解）、Terraform（掌握）。工作经验：small_company企业经验：1―3年。项目经验：小型项目4个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_95e470789eba1cd1,1744d7e2db417064bb17,revised_with_original_label_audit,train,运维工程师,专科,普通高校,计算机类,无,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""Docker/Kubernetes"",""Linux""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""Docker"",""Kubernetes"",""Linux""]","{""Python"":""熟练"",""Java"":""掌握"",""JavaScript"":""掌握"",""Docker"":""熟练"",""Kubernetes"":""熟练"",""Linux"":""熟练""}",意向岗位：运维工程师。学历：专科。专业：计算机类。英语水平：无。技能：Python（熟练）、Java（掌握）、JavaScript（掌握）、Docker（熟练）、Kubernetes（熟练）、Linux（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_517d2fb6ff3da5b4,ef63ca25c6f43a8fd76f,revised_with_original_label_audit,train,测试工程师,本科,211高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":12,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[""Selenium"",""JMeter"",""Postman""]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""Selenium"",""JMeter"",""Postman""]","{""Python"":""掌握"",""Java"":""熟练"",""JavaScript"":""掌握"",""SQL"":""了解"",""Go"":""了解"",""Selenium"":""掌握"",""JMeter"":""掌握"",""Postman"":""掌握""}",意向岗位：测试工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Python（掌握）、Java（熟练）、JavaScript（掌握）、SQL（了解）、Go（了解）、Selenium（掌握）、JMeter（掌握）、Postman（掌握）。工作经验：small_company企业经验：1―3年。项目经验：小型项目12个，中型项目0个，大型项目0个。,通过,不通过,通过,True
resume_22c6a7a88eedd530,154bd985005cf6cb12fd,revised_with_original_label_audit,train,后端开发工程师,专科,普通高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":3,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask"",""RESTful API"",""Node.js"",""Kafka/RabbitMQ""],""database"":[""MySQL""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""Spring Boot"",""Django"",""Flask"",""RESTful API"",""Node.js"",""Kafka"",""RabbitMQ"",""MySQL""]","{""Python"":""熟练"",""Java"":""熟练"",""JavaScript"":""掌握"",""Spring Boot"":""精通"",""Django"":""掌握"",""Flask"":""掌握"",""RESTful API"":""了解"",""Node.js"":""掌握"",""Kafka"":""精通"",""RabbitMQ"":""精通"",""MySQL"":""熟练""}",意向岗位：后端开发工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Python（熟练）、Java（熟练）、JavaScript（掌握）、Spring Boot（精通）、Django（掌握）、Flask（掌握）、RESTful API（了解）、Node.js（掌握）、Kafka（精通）、RabbitMQ（精通）、MySQL（熟练）。工作经验：small_company企业经验：1―3年。项目经验：小型项目3个，中型项目0个，大型项目0个。,通过,不通过,通过,True
